,Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Phone_Status,Email_Status
654,EMP1654,Frank,Miller,35.0,Admin-Florida,Inactive,3/7/2021,79336.51,frank.miller@example.com,8749511917,Excellent,False,Admin,Florida,Valid,Needs Verification
655,EMP1655,Frank,Jones,40.0,HR-Florida,Active,3/16/2023,59179.74,frank.jones@example.com,1828197930,Excellent,False,HR,Florida,Valid,Needs Verification
656,EMP1656,David,Davis,25.0,DevOps-California,Active,2/11/2023,80255.31,david.davis@example.com,6477251294,Average,False,DevOps,California,Valid,Needs Verification
657,EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,5/13/2022,84971.85,charlie.williams@example.com,7860694095,Average,False,Finance,Texas,Valid,Needs Verification
658,EMP1658,Frank,Brown,40.0,HR-California,Pending,10/24/2024,89748.42,frank.brown@example.com,,Good,False,HR,California,Invalid,Needs Verification
659,EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,9/14/2024,94090.35,charlie.johnson@example.com,8739592322,Good,False,Admin,California,Valid,Needs Verification
660,EMP1660,Frank,Garcia,35.0,HR-California,Pending,2/15/2023,115229.12,frank.garcia@example.com,4210890284,Poor,True,HR,California,Valid,Needs Verification
661,EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,5/25/2023,63927.07,alice.williams@example.com,1553334263,Good,True,Cloud Tech,California,Valid,Needs Verification
662,EMP1662,Charlie,Jones,35.0,HR-California,Pending,11/11/2022,84124.56,charlie.jones@example.com,3350271606,Excellent,False,HR,California,Valid,Needs Verification
663,EMP1663,Bob,Miller,40.0,Sales-California,Inactive,7/17/2023,116961.61,bob.miller@example.com,3607763368,Excellent,True,Sales,California,Valid,Needs Verification
664,EMP1664,Frank,Smith,40.0,DevOps-Illinois,Pending,4/8/2022,109423.05,frank.smith@example.com,1128981230,Average,False,DevOps,Illinois,Valid,Needs Verification
665,EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,8/30/2023,70394.94,charlie.jones@example.com,7955633184,Excellent,False,Admin,California,Valid,Needs Verification
666,EMP1666,Grace,Miller,35.0,Finance-California,Pending,4/17/2023,86465.5,grace.miller@example.com,7481700665,Poor,True,Finance,California,Valid,Needs Verification
667,EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,4/25/2021,96341.58,charlie.brown@example.com,1554164315,Excellent,False,Cloud Tech,New York,Valid,Needs Verification
668,EMP1668,Bob,Jones,30.0,Admin-Florida,Active,7/14/2020,54465.47,bob.jones@example.com,7045023289,Excellent,False,Admin,Florida,Valid,Needs Verification
669,EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,7/31/2020,68371.66,alice.davis@example.com,2822700933,Poor,False,Finance,Illinois,Valid,Needs Verification
670,EMP1670,Grace,Smith,35.0,Admin-New York,Pending,8/4/2021,81021.23,grace.smith@example.com,5962622821,Good,False,Admin,New York,Valid,Needs Verification
671,EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,10/28/2024,114069.07,charlie.miller@example.com,5120734653,Good,True,Cloud Tech,Nevada,Valid,Needs Verification
672,EMP1672,Heidi,Miller,30.0,HR-Illinois,Inactive,10/3/2020,117867.96,heidi.miller@example.com,9500507025,Poor,False,HR,Illinois,Valid,Needs Verification
673,EMP1673,Charlie,Miller,30.0,Sales-Florida,Pending,3/13/2024,94509.58,charlie.miller@example.com,,Average,False,Sales,Florida,Invalid,Needs Verification
674,EMP1674,Eva,Brown,35.0,Finance-Illinois,Active,7/6/2024,56268.78,eva.brown@example.com,3161177686,Excellent,False,Finance,Illinois,Valid,Needs Verification
675,EMP1675,Grace,Jones,35.0,Admin-California,Active,1/1/2020,86632.14,grace.jones@example.com,2904774257,Poor,True,Admin,California,Valid,Needs Verification
676,EMP1676,Charlie,Brown,35.0,HR-Florida,Pending,1/18/2020,98143.9,charlie.brown@example.com,5917793237,Excellent,False,HR,Florida,Valid,Needs Verification
677,EMP1677,Heidi,Garcia,35.0,Cloud Tech-Florida,Inactive,5/7/2023,85547.87,heidi.garcia@example.com,2231164912,Average,True,Cloud Tech,Florida,Valid,Needs Verification
678,EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.johnson@example.com,3424579888,Excellent,True,Finance,Illinois,Valid,Needs Verification
679,EMP1679,Grace,Johnson,40.0,Admin-California,Active,5/14/2022,93772.61,grace.johnson@example.com,4256529059,Poor,False,Admin,California,Valid,Needs Verification
680,EMP1680,Eva,Garcia,35.0,DevOps-Nevada,Pending,7/14/2024,68817.54,eva.garcia@example.com,3202032649,Excellent,False,DevOps,Nevada,Valid,Needs Verification
681,EMP1681,Bob,Jones,30.0,Admin-California,Active,7/28/2023,81874.01,bob.jones@example.com,9775396736,Good,True,Admin,California,Valid,Needs Verification
682,EMP1682,Heidi,Davis,30.0,HR-Texas,Active,4/11/2020,117880.14,heidi.davis@example.com,9487148551,Average,False,HR,Texas,Valid,Needs Verification
683,EMP1683,Bob,Brown,35.0,HR-New York,Pending,6/16/2022,100897.49,bob.brown@example.com,4578715840,Average,True,HR,New York,Valid,Needs Verification
684,EMP1684,Charlie,Smith,25.0,Finance-New York,Inactive,5/10/2022,71810.37,charlie.smith@example.com,5608213710,Average,True,Finance,New York,Valid,Needs Verification
685,EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,6/13/2020,109048.24,frank.miller@example.com,8425476817,Poor,False,DevOps,Texas,Valid,Needs Verification
686,EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,8/20/2022,62712.26,alice.miller@example.com,2683230357,Average,False,Finance,Texas,Valid,Needs Verification
687,EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,5/24/2021,76935.85,eva.jones@example.com,9298808582,Good,True,Cloud Tech,Texas,Valid,Needs Verification
688,EMP1688,David,Davis,25.0,Admin-Florida,Pending,4/27/2024,56577.22,david.davis@example.com,8252129327,Poor,True,Admin,Florida,Valid,Needs Verification
689,EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,10/23/2021,61102.8,david.johnson@example.com,9634064685,Good,True,Finance,Nevada,Valid,Needs Verification
690,EMP1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2/10/2021,75229.87,bob.johnson@example.com,7752401483,Excellent,True,Finance,Nevada,Valid,Needs Verification
691,EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,10/26/2021,51054.74,david.miller@example.com,3991062271,Excellent,False,Admin,Nevada,Valid,Needs Verification
692,EMP1692,Bob,Jones,40.0,Admin-Texas,Active,4/5/2023,104843.27,bob.jones@example.com,3626693350,Excellent,False,Admin,Texas,Valid,Needs Verification
693,EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,10/20/2022,56398.11,charlie.brown@example.com,3426192371,Excellent,False,Cloud Tech,New York,Valid,Needs Verification
694,EMP1694,Alice,Johnson,25.0,HR-Nevada,Active,12/7/2023,87544.73,alice.johnson@example.com,4501848196,Good,False,HR,Nevada,Valid,Needs Verification
695,EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,3/29/2024,74312.24,heidi.brown@example.com,3741897214,Poor,False,HR,Illinois,Valid,Needs Verification
696,EMP1696,David,Davis,25.0,DevOps-Florida,Inactive,1/23/2024,59431.25,david.davis@example.com,4064176926,Poor,True,DevOps,Florida,Valid,Needs Verification
697,EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,11/28/2023,84306.44,heidi.johnson@example.com,4381199536,Average,False,Sales,California,Valid,Needs Verification
698,EMP1698,Frank,Johnson,35.0,DevOps-Florida,Inactive,11/11/2024,108194.47,frank.johnson@example.com,6601444855,Good,False,DevOps,Florida,Valid,Needs Verification
699,EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,8/28/2021,107359.3,charlie.williams@example.com,4510173972,Excellent,False,Sales,New York,Valid,Needs Verification
700,EMP1700,Heidi,Johnson,25.0,DevOps-Illinois,Inactive,2/11/2024,85547.87,heidi.johnson@example.com,9641789968,Good,False,DevOps,Illinois,Valid,Needs Verification
701,EMP1701,Frank,Garcia,30.0,Admin-California,Pending,5/9/2020,96080.26,frank.garcia@example.com,8609191910,Average,False,Admin,California,Valid,Needs Verification
702,EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,4/17/2024,88602.75,grace.smith@example.com,3599660576,Average,True,Sales,Nevada,Valid,Needs Verification
703,EMP1703,Frank,Garcia,40.0,DevOps-California,Active,7/16/2020,86624.04,frank.garcia@example.com,9806603919,Good,True,DevOps,California,Valid,Needs Verification
704,EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,9/21/2022,63413.16,charlie.jones@example.com,5146074554,Good,True,Cloud Tech,New York,Valid,Needs Verification
705,EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,4/23/2023,67915.7,grace.jones@example.com,3470574237,Good,False,Sales,Illinois,Valid,Needs Verification
706,EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,12/27/2024,108245.44,bob.brown@example.com,8565271558,Poor,True,Admin,Nevada,Valid,Needs Verification
707,EMP1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,8/10/2024,75834.81,alice.garcia@example.com,8354116596,Excellent,True,Sales,Nevada,Valid,Needs Verification
708,EMP1708,Eva,Garcia,30.0,Cloud Tech-Nevada,Active,9/4/2024,71273.32,eva.garcia@example.com,2634755751,Good,False,Cloud Tech,Nevada,Valid,Needs Verification
709,EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2/28/2022,63262.23,bob.garcia@example.com,2501394883,Good,False,DevOps,New York,Valid,Needs Verification
710,EMP1710,David,Davis,30.0,DevOps-New York,Pending,3/14/2024,89069.91,david.davis@example.com,8826913118,Good,False,DevOps,New York,Valid,Needs Verification
711,EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,12/13/2024,57287.17,frank.johnson@example.com,6425856260,Average,True,DevOps,Nevada,Valid,Needs Verification
712,EMP1712,Grace,Smith,30.0,HR-Nevada,Active,12/29/2022,119890.35,grace.smith@example.com,4991537037,Average,True,HR,Nevada,Valid,Needs Verification
713,EMP1713,Frank,Brown,35.0,Sales-California,Inactive,4/24/2022,103492.91,frank.brown@example.com,2407333372,Poor,False,Sales,California,Valid,Needs Verification
714,EMP1714,Frank,Garcia,30.0,Admin-Illinois,Pending,3/14/2021,76254.42,frank.garcia@example.com,2043097767,Excellent,False,Admin,Illinois,Valid,Needs Verification
715,EMP1715,Eva,Garcia,35.0,Finance-Florida,Inactive,1/1/2020,100841.93,eva.garcia@example.com,8936289695,Poor,True,Finance,Florida,Valid,Needs Verification
716,EMP1716,Alice,Williams,30.0,Admin-California,Active,9/7/2021,118907.61,alice.williams@example.com,4546553584,Excellent,True,Admin,California,Valid,Needs Verification
717,EMP1717,Frank,Brown,25.0,DevOps-California,Pending,11/13/2022,88942.62,frank.brown@example.com,1253892186,Average,False,DevOps,California,Valid,Needs Verification
718,EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,11/15/2020,59688.57,charlie.garcia@example.com,8519358373,Average,False,Cloud Tech,Florida,Valid,Needs Verification
719,EMP1719,David,Brown,30.0,HR-California,Active,3/14/2023,77985.88,david.brown@example.com,9079779611,Average,True,HR,California,Valid,Needs Verification
720,EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,8/18/2024,112931.69,bob.johnson@example.com,,Poor,False,Finance,New York,Invalid,Needs Verification
721,EMP1721,Bob,Williams,30.0,DevOps-California,Active,2/5/2024,106583.88,bob.williams@example.com,1494097625,Good,True,DevOps,California,Valid,Needs Verification
722,EMP1722,Alice,Brown,35.0,HR-Florida,Inactive,11/12/2024,58437.84,alice.brown@example.com,3748453985,Good,True,HR,Florida,Valid,Needs Verification
723,EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,3/25/2020,72352.16,alice.smith@example.com,2895090590,Average,True,Cloud Tech,California,Valid,Needs Verification
724,EMP1724,Frank,Smith,30.0,DevOps-New York,Active,4/13/2020,97154.47,frank.smith@example.com,1918623391,Good,True,DevOps,New York,Valid,Needs Verification
725,EMP1725,Heidi,Jones,30.0,Sales-Illinois,Active,3/30/2021,80235.5,heidi.jones@example.com,2071511695,Good,False,Sales,Illinois,Valid,Needs Verification
726,EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,3/16/2023,102172.05,charlie.williams@example.com,6672521451,Poor,False,HR,Texas,Valid,Needs Verification
727,EMP1727,Eva,Williams,25.0,Finance-Illinois,Inactive,5/3/2024,98850.94,eva.williams@example.com,6471246334,Excellent,True,Finance,Illinois,Valid,Needs Verification
728,EMP1728,Heidi,Jones,30.0,Admin-Florida,Inactive,8/28/2023,89993.15,heidi.jones@example.com,1571840907,Average,True,Admin,Florida,Valid,Needs Verification
729,EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,10/24/2021,97931.66,david.brown@example.com,,Average,True,Cloud Tech,California,Invalid,Needs Verification
730,EMP1730,Bob,Williams,40.0,Finance-California,Inactive,1/25/2021,72451.69,bob.williams@example.com,4099512396,Poor,True,Finance,California,Valid,Needs Verification
731,EMP1731,Alice,Smith,35.0,Admin-California,Pending,8/9/2024,119311.14,alice.smith@example.com,2835129591,Poor,True,Admin,California,Valid,Needs Verification
732,EMP1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,11/4/2023,76167.46,charlie.smith@example.com,7282709080,Good,False,Cloud Tech,New York,Valid,Needs Verification
733,EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,6/25/2023,114871.08,bob.garcia@example.com,4415298216,Average,False,DevOps,Texas,Valid,Needs Verification
734,EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,9/16/2021,81504.31,eva.johnson@example.com,3929578670,Excellent,False,HR,Nevada,Valid,Needs Verification
735,EMP1735,David,Williams,30.0,Admin-New York,Pending,12/7/2022,102524.86,david.williams@example.com,8153523735,Poor,False,Admin,New York,Valid,Needs Verification
736,EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,12/14/2022,53043.74,charlie.brown@example.com,,Excellent,True,Finance,Illinois,Invalid,Needs Verification
737,EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.jones@example.com,9988683451,Excellent,True,DevOps,Illinois,Valid,Needs Verification
738,EMP1738,Bob,Jones,40.0,DevOps-California,Pending,10/11/2024,113900.81,bob.jones@example.com,7346666169,Average,True,DevOps,California,Valid,Needs Verification
739,EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,4/18/2021,118585.5,bob.brown@example.com,7158796473,Average,True,HR,Nevada,Valid,Needs Verification
740,EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,6/29/2020,63049.22,bob.davis@example.com,,Poor,True,Finance,Illinois,Invalid,Needs Verification
741,EMP1741,Heidi,Miller,30.0,DevOps-Texas,Active,5/21/2021,114558.91,heidi.miller@example.com,5080046357,Average,False,DevOps,Texas,Valid,Needs Verification
742,EMP1742,Heidi,Johnson,40.0,DevOps-New York,Active,12/11/2021,97901.79,heidi.johnson@example.com,,Average,True,DevOps,New York,Invalid,Needs Verification
743,EMP1743,Eva,Jones,30.0,Sales-California,Active,7/5/2023,68037.56,eva.jones@example.com,7235137398,Average,False,Sales,California,Valid,Needs Verification
744,EMP1744,Alice,Williams,30.0,HR-New York,Active,11/30/2021,112802.27,alice.williams@example.com,,Excellent,False,HR,New York,Invalid,Needs Verification
745,EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,11/22/2024,93786.72,bob.johnson@example.com,6356022938,Poor,False,Sales,Nevada,Valid,Needs Verification
746,EMP1746,David,Williams,30.0,Admin-Florida,Inactive,5/24/2023,73049.93,david.williams@example.com,4694346065,Good,False,Admin,Florida,Valid,Needs Verification
747,EMP1747,David,Davis,30.0,Sales-Illinois,Pending,6/26/2024,64161.72,david.davis@example.com,6437490606,Excellent,True,Sales,Illinois,Valid,Needs Verification
748,EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,11/19/2020,72224.73,charlie.smith@example.com,2311127127,Average,False,Admin,Nevada,Valid,Needs Verification
749,EMP1749,Bob,Johnson,30.0,HR-New York,Pending,3/1/2020,103580.45,bob.johnson@example.com,5246484493,Excellent,False,HR,New York,Valid,Needs Verification
750,EMP1750,Grace,Garcia,40.0,HR-Florida,Pending,8/9/2024,112589.11,grace.garcia@example.com,1163187327,Average,False,HR,Florida,Valid,Needs Verification
751,EMP1751,Eva,Jones,30.0,Admin-Texas,Active,1/13/2021,51833.88,eva.jones@example.com,,Average,True,Admin,Texas,Invalid,Needs Verification
752,EMP1752,Eva,Johnson,30.0,Sales-Illinois,Active,5/6/2023,66252.78,eva.johnson@example.com,1369572789,Excellent,True,Sales,Illinois,Valid,Needs Verification
753,EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,10/25/2022,109229.68,frank.johnson@example.com,8335090253,Poor,True,DevOps,Florida,Valid,Needs Verification
754,EMP1754,Frank,Johnson,30.0,Finance-Florida,Inactive,10/8/2020,61465.05,frank.johnson@example.com,2573066247,Average,False,Finance,Florida,Valid,Needs Verification
755,EMP1755,Grace,Miller,25.0,HR-Florida,Active,2/29/2024,96993.74,grace.miller@example.com,1323570712,Poor,False,HR,Florida,Valid,Needs Verification
756,EMP1756,David,Johnson,25.0,Admin-Florida,Pending,9/30/2022,98150.39,david.johnson@example.com,9848228500,Good,True,Admin,Florida,Valid,Needs Verification
757,EMP1757,David,Williams,40.0,Finance-Texas,Pending,2/14/2024,107703.0,david.williams@example.com,1688092549,Average,False,Finance,Texas,Valid,Needs Verification
758,EMP1758,Grace,Smith,30.0,DevOps-Illinois,Pending,1/3/2023,86766.14,grace.smith@example.com,2130609068,Poor,True,DevOps,Illinois,Valid,Needs Verification
759,EMP1759,Alice,Davis,30.0,Cloud Tech-Florida,Inactive,8/20/2024,111443.69,alice.davis@example.com,1309810795,Poor,True,Cloud Tech,Florida,Valid,Needs Verification
760,EMP1760,David,Brown,30.0,Sales-Florida,Pending,3/21/2020,89039.07,david.brown@example.com,4967379456,Good,False,Sales,Florida,Valid,Needs Verification
761,EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,12/16/2024,71318.79,alice.johnson@example.com,7278532425,Poor,False,HR,Florida,Valid,Needs Verification
762,EMP1762,Heidi,Jones,30.0,Finance-California,Pending,4/21/2020,98296.71,heidi.jones@example.com,4250642075,Poor,False,Finance,California,Valid,Needs Verification
763,EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,8/19/2020,62584.0,heidi.johnson@example.com,8362536666,Good,False,Cloud Tech,Nevada,Valid,Needs Verification
764,EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2/21/2020,62521.5,charlie.jones@example.com,7767555627,Average,True,Finance,California,Valid,Needs Verification
765,EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,11/17/2023,95400.35,david.williams@example.com,3333939577,Poor,True,Cloud Tech,California,Valid,Needs Verification
766,EMP1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,7/9/2022,94385.07,charlie.jones@example.com,6543627186,Poor,True,Cloud Tech,Texas,Valid,Needs Verification
767,EMP1767,Grace,Garcia,30.0,Sales-New York,Inactive,2/1/2023,76642.49,grace.garcia@example.com,4960335825,Poor,True,Sales,New York,Valid,Needs Verification
768,EMP1768,Frank,Brown,30.0,DevOps-New York,Active,11/14/2024,60122.52,frank.brown@example.com,8627036923,Excellent,True,DevOps,New York,Valid,Needs Verification
769,EMP1769,Alice,Smith,40.0,HR-California,Pending,4/23/2024,117267.63,alice.smith@example.com,9269326572,Good,False,HR,California,Valid,Needs Verification
770,EMP1770,Charlie,Jones,25.0,Admin-New York,Active,6/29/2023,85547.87,charlie.jones@example.com,2759980110,Excellent,True,Admin,New York,Valid,Needs Verification
771,EMP1771,Heidi,Jones,40.0,Sales-Texas,Pending,12/12/2024,84542.68,heidi.jones@example.com,,Good,True,Sales,Texas,Invalid,Needs Verification
772,EMP1772,Heidi,Smith,40.0,Finance-Florida,Active,5/16/2023,92007.15,heidi.smith@example.com,4159597751,Average,True,Finance,Florida,Valid,Needs Verification
773,EMP1773,Eva,Brown,30.0,DevOps-Illinois,Active,4/10/2020,62938.8,eva.brown@example.com,4418222617,Average,False,DevOps,Illinois,Valid,Needs Verification
774,EMP1774,Frank,Johnson,25.0,Admin-Texas,Pending,3/29/2023,108661.01,frank.johnson@example.com,9628874311,Poor,False,Admin,Texas,Valid,Needs Verification
775,EMP1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,11/26/2020,97046.33,bob.jones@example.com,7102676719,Good,False,Cloud Tech,Florida,Valid,Needs Verification
776,EMP1776,Charlie,Smith,40.0,DevOps-Illinois,Inactive,3/14/2020,56518.84,charlie.smith@example.com,9579927078,Average,False,DevOps,Illinois,Valid,Needs Verification
777,EMP1777,Frank,Garcia,40.0,Cloud Tech-Florida,Pending,5/12/2020,70498.29,frank.garcia@example.com,5515122945,Good,True,Cloud Tech,Florida,Valid,Needs Verification
778,EMP1778,Eva,Garcia,35.0,Sales-Florida,Pending,3/5/2021,98708.06,eva.garcia@example.com,2135415969,Average,True,Sales,Florida,Valid,Needs Verification
779,EMP1779,Bob,Williams,30.0,DevOps-Nevada,Pending,6/28/2020,83856.41,bob.williams@example.com,9962543847,Excellent,False,DevOps,Nevada,Valid,Needs Verification
780,EMP1780,Eva,Smith,40.0,Sales-California,Inactive,12/12/2022,90259.99,eva.smith@example.com,,Average,False,Sales,California,Invalid,Needs Verification
781,EMP1781,Charlie,Williams,30.0,Sales-Florida,Pending,2/2/2024,94230.03,charlie.williams@example.com,5047158028,Excellent,True,Sales,Florida,Valid,Needs Verification
782,EMP1782,Charlie,Garcia,30.0,Admin-Nevada,Inactive,1/31/2021,50110.66,charlie.garcia@example.com,,Average,True,Admin,Nevada,Invalid,Needs Verification
783,EMP1783,Bob,Brown,30.0,Sales-Florida,Inactive,4/3/2020,73365.46,bob.brown@example.com,4655866524,Poor,False,Sales,Florida,Valid,Needs Verification
784,EMP1784,David,Johnson,25.0,DevOps-New York,Pending,7/30/2021,67809.23,david.johnson@example.com,4837441714,Excellent,False,DevOps,New York,Valid,Needs Verification
785,EMP1785,Eva,Smith,30.0,Sales-California,Active,8/21/2020,98008.51,eva.smith@example.com,8102131250,Average,False,Sales,California,Valid,Needs Verification
786,EMP1786,Alice,Davis,30.0,Admin-California,Inactive,10/9/2023,83537.58,alice.davis@example.com,2931100590,Poor,False,Admin,California,Valid,Needs Verification
787,EMP1787,Alice,Garcia,30.0,Finance-New York,Pending,8/1/2022,112444.08,alice.garcia@example.com,2975191022,Excellent,True,Finance,New York,Valid,Needs Verification
788,EMP1788,Frank,Garcia,40.0,Finance-Nevada,Active,9/6/2024,86475.13,frank.garcia@example.com,1211063300,Poor,True,Finance,Nevada,Valid,Needs Verification
789,EMP1789,Frank,Davis,30.0,Sales-Texas,Active,3/28/2023,97984.53,frank.davis@example.com,6583737926,Good,True,Sales,Texas,Valid,Needs Verification
790,EMP1790,Frank,Miller,25.0,Admin-California,Active,11/25/2021,118853.31,frank.miller@example.com,4907280122,Good,False,Admin,California,Valid,Needs Verification
791,EMP1791,Charlie,Garcia,30.0,Sales-Florida,Active,5/3/2023,58179.12,charlie.garcia@example.com,4289311324,Excellent,False,Sales,Florida,Valid,Needs Verification
792,EMP1792,Eva,Jones,35.0,DevOps-Texas,Inactive,4/27/2022,56075.84,eva.jones@example.com,3269496842,Average,True,DevOps,Texas,Valid,Needs Verification
793,EMP1793,Frank,Brown,40.0,HR-New York,Pending,9/11/2021,62250.89,frank.brown@example.com,6453804420,Excellent,True,HR,New York,Valid,Needs Verification
794,EMP1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2/21/2020,105931.77,alice.smith@example.com,,Poor,True,Cloud Tech,Florida,Invalid,Needs Verification
795,EMP1795,Charlie,Davis,30.0,HR-Florida,Pending,11/24/2024,86653.96,charlie.davis@example.com,1595919456,Average,True,HR,Florida,Valid,Needs Verification
796,EMP1796,Charlie,Jones,25.0,Sales-Nevada,Active,2/24/2021,100719.94,charlie.jones@example.com,5757475832,Good,False,Sales,Nevada,Valid,Needs Verification
797,EMP1797,Bob,Davis,25.0,HR-Texas,Pending,10/2/2024,91600.13,bob.davis@example.com,9205677566,Average,True,HR,Texas,Valid,Needs Verification
798,EMP1798,Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,3/6/2024,71873.66,heidi.smith@example.com,7722660255,Good,True,Cloud Tech,Illinois,Valid,Needs Verification
799,EMP1799,Eva,Williams,30.0,HR-New York,Active,8/9/2021,69365.47,eva.williams@example.com,2650622922,Average,True,HR,New York,Valid,Needs Verification
800,EMP1800,Heidi,Smith,25.0,HR-New York,Active,7/14/2021,58012.23,heidi.smith@example.com,1067245306,Average,True,HR,New York,Valid,Needs Verification
801,EMP1801,Bob,Miller,30.0,Sales-California,Pending,10/14/2021,68973.65,bob.miller@example.com,6248433796,Average,True,Sales,California,Valid,Needs Verification
802,EMP1802,Eva,Smith,30.0,Admin-New York,Active,9/29/2021,92928.4,eva.smith@example.com,6627051156,Poor,True,Admin,New York,Valid,Needs Verification
803,EMP1803,Heidi,Smith,25.0,Admin-Texas,Inactive,10/15/2023,53531.92,heidi.smith@example.com,9423873669,Poor,True,Admin,Texas,Valid,Needs Verification
804,EMP1804,Bob,Miller,40.0,Finance-New York,Pending,5/5/2023,112389.31,bob.miller@example.com,4254969191,Excellent,False,Finance,New York,Valid,Needs Verification
805,EMP1805,Heidi,Brown,30.0,HR-California,Inactive,8/1/2024,63870.3,heidi.brown@example.com,8455259709,Excellent,False,HR,California,Valid,Needs Verification
806,EMP1806,Bob,Garcia,40.0,Sales-New York,Active,7/22/2024,106164.53,bob.garcia@example.com,7563353573,Good,False,Sales,New York,Valid,Needs Verification
807,EMP1807,Bob,Smith,40.0,HR-Nevada,Pending,12/25/2023,103654.54,bob.smith@example.com,8595325938,Poor,False,HR,Nevada,Valid,Needs Verification
808,EMP1808,David,Miller,30.0,Sales-California,Inactive,3/13/2022,62834.72,david.miller@example.com,9337970580,Good,True,Sales,California,Valid,Needs Verification
809,EMP1809,Frank,Jones,35.0,Finance-Florida,Active,5/13/2020,83273.41,frank.jones@example.com,6295187793,Excellent,False,Finance,Florida,Valid,Needs Verification
810,EMP1810,Heidi,Williams,30.0,HR-California,Pending,3/22/2023,58917.58,heidi.williams@example.com,1763425072,Good,False,HR,California,Valid,Needs Verification
811,EMP1811,Bob,Williams,35.0,Sales-Nevada,Active,6/10/2024,71148.27,bob.williams@example.com,3055978244,Excellent,True,Sales,Nevada,Valid,Needs Verification
812,EMP1812,Grace,Smith,30.0,Sales-New York,Pending,11/21/2020,118172.42,grace.smith@example.com,7598339913,Poor,True,Sales,New York,Valid,Needs Verification
813,EMP1813,Frank,Brown,30.0,DevOps-Illinois,Inactive,5/25/2024,118614.37,frank.brown@example.com,,Average,False,DevOps,Illinois,Invalid,Needs Verification
814,EMP1814,Frank,Brown,30.0,DevOps-New York,Active,9/19/2023,96872.36,frank.brown@example.com,4324006156,Poor,False,DevOps,New York,Valid,Needs Verification
815,EMP1815,Heidi,Jones,25.0,Sales-Illinois,Inactive,10/28/2021,88856.14,heidi.jones@example.com,2768297513,Good,True,Sales,Illinois,Valid,Needs Verification
816,EMP1816,Charlie,Smith,35.0,Finance-Texas,Pending,8/10/2020,97985.61,charlie.smith@example.com,7439742924,Good,False,Finance,Texas,Valid,Needs Verification
817,EMP1817,Grace,Williams,35.0,Finance-Nevada,Pending,5/5/2020,56337.31,grace.williams@example.com,,Poor,True,Finance,Nevada,Invalid,Needs Verification
